customer_id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp1,acceptedcmp2,acceptedcmp3,acceptedcmp4,acceptedcmp5,response,country
8781,1967,Master,Married,84401.0,0,1,,92,473,18,959,403,103,231,6,3,7,4,5,1,1,1,0,0,0,Usa
5995,1974,Master,Widow,84401.0,0,0,,6,977,115,501,422,145,587,9,0,7,8,9,0,0,1,1,1,1,India
5284,1961,2N Cycle,Absurd,84401.0,1,2,12-03-2020,16,540,183,976,354,34,446,9,2,3,7,4,1,0,1,1,1,1,Germany
3165,1964,Graduation,Alone,49428.0,2,0,,20,662,269,333,71,112,128,9,9,8,1,6,0,0,1,1,1,1,Canada
3949,1975,Master,Widow,123706.0,2,0,,80,756,32,283,497,52,270,0,5,7,6,10,0,0,0,0,1,1,Usa
1822,1990,2N Cycle,Yolo,84401.0,0,1,09-07-2025,71,781,9,474,112,80,88,7,4,0,0,8,1,0,1,1,1,0,Uk
6021,1994,Graduation,Together,84401.0,2,0,12-05-2022,78,78,79,53,106,103,465,9,9,7,9,9,0,1,0,0,0,1,Canada
2447,1975,Master,Divorced,84401.0,1,0,23-04-2025,43,432,191,457,289,241,169,6,0,0,8,10,1,1,1,0,1,1,Canada
6851,1996,Basic,Absurd,74677.0,2,2,,26,800,189,578,312,30,127,6,4,3,2,2,1,1,0,0,1,1,France
9577,1981,Basic,Divorced,84472.0,0,1,,90,152,67,419,116,191,173,5,1,9,1,7,1,1,1,0,1,0,Germany
6437,1959,Graduation,Yolo,23728.0,0,0,27-05-2022,78,788,124,613,119,232,25,3,0,5,3,16,0,0,0,1,0,0,France
7967,1965,Graduation,Absurd,84401.0,1,2,31-05-2024,71,400,58,631,146,97,572,7,3,6,3,6,0,0,0,1,1,1,India
3590,1956,Master,Alone,84625.0,1,1,03-03-2023,33,278,96,702,326,33,510,1,5,9,2,11,0,0,0,1,1,0,Uk
7667,1966,Master,Single,84401.0,2,1,15-08-2020,26,56,274,408,414,242,487,6,6,3,1,15,1,1,1,1,0,1,Canada
8441,1972,Graduation,Married,84401.0,2,2,01-09-2023,45,976,148,981,209,58,578,2,8,7,4,14,0,0,0,1,1,1,Uk
9986,1975,Graduation,Together,84401.0,0,2,04-02-2022,84,185,277,303,295,258,405,2,4,7,3,12,0,0,1,0,0,1,Uk
5130,1970,2N Cycle,Widow,84401.0,1,2,08-08-2024,63,397,264,934,397,16,25,6,7,8,4,17,1,1,1,0,1,0,Germany
9684,1971,2N Cycle,Yolo,84401.0,1,2,,67,604,8,558,102,77,82,2,7,5,7,17,1,0,0,1,0,1,France
1097,1956,2N Cycle,Married,147698.0,1,2,23-10-2020,52,787,282,221,123,205,363,4,8,3,1,4,1,0,1,1,0,1,Germany
1020,1963,Basic,Single,68916.0,2,0,04-08-2024,68,157,272,532,244,165,366,7,2,1,8,13,1,1,1,1,0,0,Uk
6567,1964,Basic,Married,84401.0,1,0,08-12-2020,26,786,7,157,378,290,59,3,2,6,9,10,0,1,1,1,0,0,Uk
9765,1956,2N Cycle,Divorced,41344.0,0,1,25-09-2021,75,692,207,347,355,111,550,6,8,9,0,2,1,0,1,0,1,1,India
3002,1958,2N Cycle,Divorced,84401.0,0,0,,2,358,124,158,208,144,291,6,6,2,7,16,1,1,0,1,0,1,Usa
8677,1997,Graduation,Single,80429.0,2,0,,14,439,122,888,420,155,190,1,3,2,4,11,0,0,1,0,0,0,France
9453,1957,Basic,Divorced,66843.0,2,0,30-01-2023,30,588,32,883,427,177,460,7,0,2,1,2,0,1,0,0,1,0,France
4529,1999,2N Cycle,Single,84401.0,1,2,06-12-2024,49,465,0,921,392,135,232,9,6,3,7,1,1,1,1,1,1,0,Canada
6574,1972,Phd,Absurd,84401.0,2,1,12-03-2025,12,662,203,234,313,17,473,9,9,1,4,3,0,1,0,0,0,1,Uk
3992,1978,Master,Single,84401.0,0,1,09-05-2022,90,445,5,661,403,154,404,8,5,4,9,17,0,1,0,1,0,1,France
3713,1967,2N Cycle,Alone,84401.0,1,1,07-03-2024,44,749,296,404,108,271,270,5,2,2,9,19,1,0,1,0,1,0,Usa
6033,1980,Basic,Divorced,58228.0,0,1,10-04-2023,33,800,4,256,376,265,133,4,4,9,2,13,0,0,1,0,0,0,Germany
6007,1979,2N Cycle,Widow,87353.0,1,0,18-07-2025,13,742,79,676,347,15,170,0,2,4,6,7,1,0,1,0,1,1,Germany
4050,1988,Phd,Alone,120459.0,2,0,13-02-2025,78,487,273,588,49,11,414,0,7,6,3,1,0,1,1,0,1,0,France
3559,1984,Graduation,Absurd,120229.0,1,2,24-07-2025,88,529,176,596,403,74,27,8,4,8,9,18,0,0,1,0,0,1,Uk
8253,1967,Basic,Yolo,98480.0,1,1,04-06-2023,98,72,135,557,104,211,135,3,9,1,5,9,0,1,0,1,1,1,Uk
8131,1991,Graduation,Together,84401.0,0,0,,26,928,24,904,419,178,404,0,9,8,9,4,0,0,0,0,1,1,Usa
1479,1988,Master,Single,84401.0,0,0,12-08-2020,21,927,182,912,372,128,504,9,5,9,7,10,1,1,0,1,0,0,Usa
4127,1966,Graduation,Divorced,84401.0,1,2,,28,700,167,46,26,282,240,2,1,5,0,8,1,1,1,1,1,1,Germany
8164,1963,2N Cycle,Alone,84401.0,2,2,,48,949,177,212,455,194,443,5,7,5,1,15,0,1,1,0,1,0,Canada
4343,1980,Phd,Absurd,84401.0,2,2,21-09-2021,40,16,94,478,287,267,433,7,8,2,7,4,0,0,1,1,0,0,India
4086,1973,Graduation,Absurd,127913.0,0,0,04-08-2025,66,530,32,486,256,29,227,9,2,9,6,14,0,0,0,0,1,0,Germany
2513,1984,Phd,Married,21690.0,2,0,02-07-2023,73,730,110,570,272,8,508,1,5,8,9,13,1,0,1,1,1,0,Canada
1827,1993,Basic,Absurd,84401.0,0,2,08-09-2020,87,325,145,565,136,164,302,7,5,3,8,8,0,0,0,1,0,1,India
8566,1994,Basic,Alone,84401.0,2,1,30-06-2025,79,994,230,341,339,192,33,0,1,4,1,19,1,1,0,0,1,1,France
9123,1983,2N Cycle,Alone,84401.0,1,2,,77,631,271,523,300,259,1,1,9,2,7,4,0,1,1,1,1,1,Uk
4508,1952,2N Cycle,Married,140705.0,0,2,,23,612,37,703,479,191,361,7,7,4,5,14,1,1,0,1,1,0,France
2188,1986,2N Cycle,Widow,33424.0,0,2,,81,545,134,502,321,78,194,6,4,7,0,8,1,1,0,1,1,1,France
3395,1992,Phd,Together,40257.0,1,2,15-10-2020,48,595,234,5,31,178,307,4,7,7,3,3,0,0,0,0,0,1,Canada
6198,1989,Master,Widow,128996.0,0,0,22-02-2022,2,920,159,820,44,90,249,9,7,7,1,3,1,0,1,1,1,1,India
9791,1975,Master,Single,124216.0,2,1,,84,707,37,143,264,214,146,1,2,5,6,19,0,1,0,1,0,1,Uk
7680,1972,Master,Yolo,84401.0,2,2,11-03-2023,20,841,149,857,29,78,345,8,4,0,8,6,1,0,1,0,1,0,Germany
7822,1993,Basic,Single,140066.0,0,1,07-12-2021,59,201,28,260,83,102,347,4,6,9,5,14,1,1,1,1,0,0,Uk
3407,1988,Basic,Married,35278.0,2,1,09-01-2022,46,343,143,584,165,110,253,7,4,5,3,16,0,1,0,0,1,1,Usa
9616,1964,Master,Divorced,141033.0,0,1,12-08-2022,3,852,75,685,315,246,398,3,5,9,4,17,1,1,1,1,0,0,Uk
7454,1998,2N Cycle,Divorced,84401.0,1,2,,55,522,144,231,0,233,333,8,1,6,0,6,0,0,0,1,0,0,Usa
6531,1953,Graduation,Divorced,84401.0,0,0,13-11-2022,12,858,228,269,248,81,175,9,7,8,3,18,1,1,1,1,1,0,Germany
7407,1978,Master,Divorced,84401.0,1,2,,40,399,63,939,260,131,124,6,4,7,9,9,0,0,1,0,1,1,Usa
6800,1971,Graduation,Widow,84401.0,2,1,,66,217,268,446,62,234,397,1,5,7,2,12,1,1,1,1,0,1,India
9891,1974,Master,Yolo,84401.0,1,1,,78,444,183,873,482,277,130,2,0,6,8,1,1,0,1,0,0,0,Uk
3063,1962,Graduation,Single,23769.0,2,0,,16,764,260,221,163,98,561,1,9,1,5,19,0,0,1,0,0,0,France
3235,1967,2N Cycle,Single,49144.0,0,2,23-02-2023,83,221,267,51,320,37,406,4,1,0,3,10,1,1,1,1,0,0,Usa
3829,1982,Basic,Absurd,132304.0,2,1,10-07-2021,34,382,168,115,333,160,333,1,3,1,2,4,0,1,1,1,0,0,Usa
8996,1965,Master,Married,110183.0,0,0,15-10-2020,44,880,258,537,200,116,19,4,8,5,3,5,0,0,0,0,0,1,Germany
2370,1994,Master,Married,60295.0,0,1,,6,591,226,564,221,240,204,8,5,1,7,2,1,0,0,1,1,0,Uk
6473,1991,2N Cycle,Single,47504.0,1,0,06-02-2023,77,6,32,876,151,25,354,1,7,9,4,0,0,0,0,1,1,1,Usa
8788,1993,Phd,Divorced,148595.0,1,0,,64,271,213,540,131,135,172,8,1,3,0,2,0,1,1,1,0,0,Germany
4223,1951,Master,Widow,75680.0,1,2,28-05-2023,22,738,49,18,113,49,188,6,9,9,4,2,0,1,0,1,0,1,Uk
1609,1984,Graduation,Widow,30188.0,1,1,28-05-2022,18,15,209,814,461,293,1,6,4,2,7,3,0,0,1,0,1,0,Canada
6408,1991,2N Cycle,Widow,84401.0,2,2,26-11-2020,12,423,28,391,216,297,167,4,0,5,3,6,0,0,1,1,0,1,Usa
4986,1983,Phd,Yolo,84401.0,2,1,30-03-2023,52,523,38,790,195,292,367,7,3,7,1,14,0,0,1,0,0,1,Usa
8993,1979,Master,Yolo,25572.0,2,2,23-11-2021,94,802,99,628,280,153,535,6,9,5,2,10,1,1,1,0,1,0,Uk
1808,1962,Master,Alone,34131.0,0,1,,51,752,172,617,201,219,579,5,0,1,8,17,0,1,1,0,1,0,India
1261,1962,Basic,Absurd,123947.0,2,2,,71,20,16,418,482,139,369,1,8,4,6,11,0,0,1,0,0,1,Uk
5243,1967,Phd,Widow,81483.0,2,0,,96,689,55,990,134,48,595,5,1,5,2,3,1,0,1,0,1,1,Uk
7621,1981,2N Cycle,Divorced,84401.0,2,1,,48,938,225,308,233,141,436,1,6,8,4,10,0,1,1,0,0,0,France
4779,1981,Graduation,Absurd,25672.0,1,1,11-09-2022,19,227,45,738,140,45,206,0,2,5,2,5,0,1,0,0,1,0,Canada
6744,1984,Master,Widow,59537.0,2,0,17-10-2020,6,784,66,863,195,162,48,8,1,9,9,18,0,0,1,1,0,0,France
2749,1988,2N Cycle,Yolo,118900.0,0,2,01-03-2021,84,287,196,185,497,284,543,4,3,4,3,17,1,0,0,1,0,0,India
5402,1995,Basic,Together,122546.0,1,1,,27,808,141,260,42,267,128,9,6,0,7,14,1,0,0,0,0,1,Usa
9389,1978,Master,Single,140599.0,0,1,26-05-2023,53,133,22,527,56,115,446,9,6,9,2,2,0,1,1,1,0,1,Canada
3625,1998,Phd,Alone,97018.0,2,2,04-05-2025,48,983,93,272,419,81,34,3,8,4,2,16,0,0,0,1,1,1,Uk
9030,1978,2N Cycle,Widow,84401.0,1,0,06-12-2021,7,282,241,159,141,43,198,7,2,4,7,0,1,0,1,1,1,0,India
1185,1993,Graduation,Widow,23835.0,0,2,,59,403,236,869,209,193,76,4,6,5,9,1,0,0,0,1,1,0,Canada
4353,1965,Basic,Together,84401.0,2,2,10-07-2022,69,664,53,761,71,257,368,6,5,6,9,18,1,1,1,0,0,0,India
2875,1993,2N Cycle,Absurd,84401.0,0,2,24-08-2023,11,65,137,223,223,272,525,2,9,3,6,8,0,1,0,1,1,1,Germany
3848,1996,Master,Together,66163.0,0,1,28-02-2025,15,648,271,255,26,273,348,7,6,6,6,7,0,1,1,0,0,0,France
9372,1959,Graduation,Alone,132084.0,0,0,07-10-2020,64,603,40,179,127,277,505,7,6,4,9,11,1,0,0,1,0,1,Usa
5328,1979,Master,Widow,86179.0,2,0,,3,436,97,19,105,82,237,2,9,5,1,14,0,1,1,1,1,0,Uk
3801,1974,Master,Alone,32989.0,2,2,02-10-2022,69,828,182,623,164,57,279,8,4,3,6,6,1,1,1,0,1,1,India
8898,1988,Phd,Widow,89315.0,0,1,18-04-2021,23,933,127,631,214,52,576,7,8,7,9,15,1,1,0,0,0,1,Usa
4928,1969,Phd,Widow,113822.0,1,2,,53,258,228,705,70,0,431,0,6,8,9,6,0,1,0,0,0,1,Germany
2191,1954,Master,Widow,84401.0,1,1,,37,979,85,467,203,215,137,7,6,1,2,19,0,1,0,1,1,0,Uk
9126,1950,Basic,Divorced,42514.0,2,1,24-02-2024,9,965,255,622,152,227,268,3,2,3,6,11,1,0,0,1,1,0,India
2462,1979,Phd,Married,147609.0,2,1,,15,102,208,209,66,253,200,5,0,7,3,16,1,0,1,1,1,0,Canada
7003,1998,Phd,Divorced,141140.0,2,1,24-02-2025,3,992,214,512,89,158,141,9,4,7,7,10,0,0,0,0,1,0,Canada
9023,1952,Phd,Single,84401.0,2,0,14-04-2022,93,566,99,57,259,286,354,8,7,8,7,3,0,0,0,0,1,1,Germany
3033,1994,Phd,Yolo,68033.0,2,1,,70,768,48,92,361,65,577,4,4,2,5,18,0,0,1,0,0,1,Germany
1766,1963,Graduation,Alone,77627.0,1,1,,17,100,200,220,227,94,328,6,9,0,2,1,0,1,1,0,0,0,Germany
4170,1979,Master,Married,84401.0,2,2,06-10-2023,26,197,257,722,78,252,558,0,2,8,5,1,1,1,1,0,0,0,Usa
6174,1999,Graduation,Single,84401.0,0,2,,21,812,177,939,95,149,230,8,8,0,5,16,1,0,0,1,1,0,Uk
7962,1953,2N Cycle,Absurd,75586.0,0,0,,72,225,244,231,348,22,307,5,1,2,2,8,0,1,0,0,0,0,Uk
3823,1967,2N Cycle,Widow,87403.0,1,2,,21,942,122,773,329,243,145,3,2,2,3,0,1,0,0,0,1,1,France
6880,1986,2N Cycle,Widow,73422.0,0,1,08-02-2021,11,462,170,363,468,214,151,5,3,8,1,9,0,0,0,1,1,0,Uk
3365,1974,Graduation,Yolo,84401.0,1,2,24-12-2021,38,236,135,614,381,130,139,4,9,0,0,14,1,1,1,0,1,1,India
1749,1997,Master,Yolo,84401.0,1,0,02-11-2022,72,25,58,561,245,147,20,2,0,6,1,14,1,0,0,0,0,1,France
2574,1950,2N Cycle,Yolo,34459.0,0,2,10-09-2020,88,120,192,373,271,108,253,6,3,1,6,1,0,1,0,0,0,1,Germany
2795,1995,Phd,Single,84401.0,2,2,,35,909,267,621,494,39,63,2,3,6,9,13,0,0,1,0,0,0,Canada
4939,1964,2N Cycle,Divorced,84401.0,0,0,,14,505,259,455,402,120,217,1,8,0,4,3,0,1,1,1,0,0,Uk
7070,1958,Basic,Alone,93024.0,0,0,03-08-2021,14,181,94,87,156,294,71,3,7,9,8,17,0,1,1,0,1,0,France
8682,1964,Phd,Divorced,84401.0,1,1,,10,710,124,19,115,119,161,6,1,9,2,8,1,1,0,1,1,0,India
3551,1998,Phd,Absurd,84711.0,0,2,,12,813,40,13,434,17,129,4,6,7,1,1,1,1,0,0,0,1,Canada
3898,1973,Phd,Alone,84401.0,1,1,19-09-2021,38,766,253,132,17,168,580,8,5,9,3,1,0,1,1,1,0,0,India
6564,1953,2N Cycle,Widow,84401.0,2,2,10-06-2023,34,633,6,936,441,197,224,9,6,9,1,17,1,1,0,1,1,1,Uk
7363,1961,Phd,Married,84401.0,2,2,05-09-2025,41,542,215,807,171,142,579,6,3,1,6,16,1,0,0,0,0,0,India
1568,1986,Basic,Married,84401.0,2,1,,10,983,68,33,15,36,453,8,4,2,9,8,0,0,1,1,0,1,Germany
8455,1986,Graduation,Widow,84401.0,0,2,08-10-2022,17,314,68,891,448,185,383,8,5,7,5,7,0,1,1,1,1,1,France
1217,1992,Basic,Together,44744.0,1,2,05-07-2023,17,990,80,207,239,260,106,1,8,2,7,1,0,1,1,1,0,1,India
9400,1955,Master,Absurd,84401.0,2,2,09-11-2024,67,796,29,812,385,230,102,0,1,0,4,1,1,0,0,0,0,0,Uk
5871,1988,Phd,Married,84401.0,1,0,08-08-2020,62,617,72,198,55,253,140,3,8,8,1,4,0,0,0,1,0,1,Uk
7948,1995,Basic,Widow,43500.0,1,1,06-11-2021,95,735,261,591,78,296,576,3,9,7,3,11,0,0,0,1,1,1,Usa
8475,1973,2N Cycle,Married,84401.0,2,0,,1,272,88,582,102,9,133,1,0,3,0,15,1,0,1,1,0,0,Uk
2395,1960,Master,Alone,108092.0,2,1,18-04-2022,12,909,207,154,283,229,198,2,3,7,1,13,1,0,0,0,0,1,France
1720,1962,Basic,Together,84401.0,1,1,,4,231,212,589,192,23,509,2,4,4,3,19,1,1,0,0,1,0,Canada
7127,1983,Phd,Divorced,88506.0,2,2,29-10-2023,42,419,265,77,4,77,78,4,8,2,5,1,1,0,1,1,1,0,Germany
2748,1974,2N Cycle,Alone,35626.0,1,1,20-11-2022,13,767,292,171,105,192,481,0,5,0,3,7,0,0,0,1,1,1,France
4839,1956,Phd,Divorced,84401.0,1,0,02-02-2024,98,441,206,288,277,108,511,8,3,9,3,3,1,0,0,0,1,1,India
4745,1953,Master,Widow,111099.0,2,0,24-01-2021,85,495,76,544,372,279,249,7,1,4,9,19,0,1,1,1,1,0,Germany
8851,1957,Basic,Yolo,117180.0,0,0,03-09-2022,86,23,287,811,99,262,598,7,4,5,9,8,0,0,1,0,1,1,Germany
4246,1969,Phd,Alone,84401.0,2,1,09-08-2020,4,108,46,787,237,267,599,2,7,3,1,19,1,0,1,1,1,0,Usa
4574,1978,Master,Alone,147822.0,0,0,,82,702,109,878,268,258,482,1,7,6,8,18,0,1,1,1,0,0,India
2232,1994,2N Cycle,Widow,64385.0,1,1,,69,501,199,419,320,84,171,0,5,2,9,1,0,1,1,0,1,1,France
3111,1995,Basic,Widow,84401.0,1,0,05-03-2025,19,858,209,6,399,9,16,5,0,6,7,15,1,0,0,0,1,0,Germany
9529,1959,Basic,Absurd,36090.0,0,0,06-01-2021,2,24,153,159,488,288,293,9,7,0,7,10,1,1,1,1,1,1,Canada
4388,1992,Master,Together,84401.0,1,1,,12,186,9,239,85,58,393,0,3,6,4,7,1,0,1,0,0,1,Uk
7934,1983,Basic,Absurd,84401.0,0,0,03-01-2021,81,287,156,962,319,261,497,4,1,0,2,11,0,0,1,1,0,0,France
2396,1975,2N Cycle,Single,84401.0,0,2,03-08-2022,74,627,260,422,31,284,218,8,0,0,5,2,0,1,0,1,1,1,Canada
3021,1990,2N Cycle,Together,84401.0,1,1,23-02-2024,98,337,76,988,335,118,233,8,6,1,8,12,1,0,0,0,1,1,Canada
4777,1998,Basic,Absurd,84401.0,0,1,05-10-2024,6,877,256,535,50,167,389,3,1,1,7,1,1,1,1,1,1,1,Uk
9442,1952,Phd,Divorced,84401.0,2,1,,8,913,130,725,78,188,247,6,3,3,6,12,1,1,0,1,0,1,Germany
5450,1955,Phd,Together,84401.0,2,2,10-01-2022,51,36,66,69,185,250,51,6,3,0,7,7,1,1,0,0,1,1,Uk
7105,1954,2N Cycle,Yolo,84401.0,1,1,15-03-2023,11,793,227,879,173,228,14,3,9,3,3,14,1,1,0,1,0,1,Germany
4585,1954,Phd,Widow,84401.0,1,0,10-03-2021,63,136,162,215,435,189,323,4,0,1,5,8,1,0,1,1,0,0,Germany
5094,1996,Master,Yolo,34160.0,0,0,,57,507,14,103,105,123,440,8,1,3,4,10,1,0,0,1,1,1,Germany
4175,1972,Graduation,Single,84401.0,0,0,07-08-2020,12,226,231,726,62,83,111,6,0,3,1,2,0,0,0,1,0,0,Germany
7462,1998,Basic,Married,85178.0,0,1,,73,319,194,53,75,296,6,6,5,8,7,6,1,1,1,0,1,0,Germany
1697,1958,Master,Married,102361.0,0,0,06-01-2021,2,839,29,805,315,214,562,9,2,8,2,13,1,0,1,1,0,1,Usa
5667,1984,2N Cycle,Divorced,23895.0,2,1,12-02-2025,8,915,295,329,320,236,244,6,0,0,4,14,1,1,0,1,0,1,France
8408,1969,Graduation,Alone,116704.0,2,0,06-02-2022,11,181,219,847,372,112,447,8,7,4,7,8,1,0,1,1,0,0,Usa
9752,1998,2N Cycle,Yolo,128830.0,1,2,05-05-2023,53,873,146,202,80,216,364,4,3,6,8,19,0,1,1,1,1,0,Germany
6037,1991,Graduation,Absurd,85291.0,0,2,29-11-2020,10,85,258,287,360,245,366,5,9,3,8,10,1,0,1,0,0,1,Usa
7556,1984,Master,Married,147411.0,0,2,11-05-2021,85,466,291,44,127,36,286,2,6,4,4,6,0,0,1,0,0,0,India
9509,1999,Graduation,Alone,84401.0,1,2,,84,925,298,828,182,63,105,0,9,1,1,11,0,1,0,0,1,0,France
7282,1967,Phd,Married,84401.0,0,1,31-12-2024,8,52,142,197,242,218,12,1,1,2,6,18,0,0,1,1,0,1,Uk
2754,1966,Master,Together,101522.0,0,0,24-02-2025,36,859,234,215,184,33,145,7,5,6,6,17,1,1,1,1,0,0,India
3336,1973,Basic,Absurd,119637.0,0,2,,93,866,114,480,497,38,477,0,5,9,7,12,1,1,0,0,1,0,France
4126,1952,2N Cycle,Alone,84401.0,0,1,09-03-2022,76,234,89,308,219,66,114,9,6,6,7,10,0,0,1,0,1,1,France
9980,1981,Phd,Married,84401.0,0,2,03-03-2022,14,958,207,895,70,208,508,6,0,3,4,0,0,0,0,1,1,1,Uk
8736,1984,Basic,Alone,84401.0,1,2,20-02-2025,54,778,163,434,456,151,151,4,0,0,0,5,1,0,1,0,0,1,India
9562,1987,Graduation,Single,84401.0,0,1,04-08-2023,85,798,83,331,341,198,56,5,1,0,3,1,0,1,0,1,0,1,France
6319,1962,Phd,Single,84401.0,1,1,26-10-2021,86,432,76,695,153,88,381,7,1,3,3,12,0,1,1,1,0,0,France
4276,1996,Basic,Absurd,84401.0,0,0,,21,495,160,26,244,247,156,3,4,3,2,12,1,1,1,1,0,0,France
3375,1974,Master,Widow,126100.0,2,0,17-06-2024,50,998,4,165,139,78,132,5,0,5,7,18,1,1,0,1,0,0,Uk
4348,1958,Graduation,Divorced,144856.0,2,2,12-01-2021,94,99,77,317,70,284,162,2,1,6,2,8,0,1,0,1,1,0,Usa
2404,1953,Basic,Married,84401.0,2,2,22-12-2021,39,989,90,273,45,31,274,6,5,8,4,18,0,1,0,1,0,0,Germany
6743,1963,Graduation,Married,135359.0,2,0,27-03-2024,20,598,86,382,46,86,76,1,2,8,1,0,1,1,0,1,1,1,India
9665,1986,Basic,Absurd,84401.0,1,0,15-02-2023,88,402,269,364,78,38,43,7,3,9,5,7,1,1,0,1,0,0,Germany
3639,1983,2N Cycle,Together,84401.0,1,1,,87,395,103,102,421,100,549,6,0,4,5,13,1,1,1,0,0,0,Canada
9460,1960,Master,Married,84401.0,0,0,,7,526,174,959,148,243,317,7,4,9,7,15,0,0,0,0,1,1,Usa
3888,1990,Phd,Yolo,24716.0,2,0,,9,414,53,502,397,231,533,1,3,2,7,3,1,1,1,0,0,0,Germany
7580,1952,Basic,Yolo,84401.0,1,2,04-02-2024,1,938,210,844,129,67,584,2,7,2,0,17,0,1,0,0,0,0,France
3417,1977,Graduation,Yolo,135959.0,0,0,,26,612,94,372,455,191,153,3,2,5,4,13,0,0,0,1,1,1,Germany
6883,1978,Master,Yolo,84401.0,0,2,01-04-2025,38,676,222,615,126,27,236,8,9,0,1,8,1,0,1,0,1,1,Usa
4295,1958,Phd,Absurd,84401.0,1,0,29-07-2025,38,462,8,925,364,269,516,4,0,6,9,14,1,1,1,0,0,0,Usa
8924,1952,Graduation,Yolo,84401.0,2,1,,61,540,52,244,118,225,220,5,9,2,4,2,1,0,1,1,1,1,Usa
8313,1974,Master,Single,83891.0,0,0,28-08-2023,44,625,76,816,453,76,309,0,4,4,9,3,1,0,1,0,0,0,Uk
8462,1983,Graduation,Single,84401.0,2,0,,86,618,205,168,484,222,597,3,0,6,8,17,0,1,0,0,1,0,Canada
6061,1961,Master,Divorced,84401.0,2,0,09-11-2020,44,921,111,627,356,166,176,3,4,6,3,13,0,1,1,0,0,1,Usa
9014,1991,Phd,Alone,82378.0,2,2,02-12-2020,74,363,164,652,416,283,219,9,8,8,7,14,0,0,0,0,1,0,Uk
1227,1958,Phd,Single,86412.0,0,1,03-02-2025,62,129,278,417,488,191,37,7,4,0,0,7,0,1,0,1,1,1,France
7199,1964,Graduation,Alone,84401.0,2,0,07-09-2024,6,83,26,355,261,88,430,7,1,2,7,9,1,0,0,0,0,1,Usa
9727,1989,Master,Divorced,84401.0,0,2,,17,270,69,477,243,31,202,9,1,8,5,11,0,1,1,0,1,0,Uk
9243,1974,Basic,Single,84401.0,2,1,25-07-2022,51,243,217,124,473,136,447,5,9,7,7,8,1,1,1,0,1,0,France
8807,1954,Phd,Single,84401.0,0,2,,38,387,188,536,381,155,494,7,8,1,5,7,1,0,1,0,1,1,Germany
5358,1960,Basic,Divorced,62006.0,2,2,11-11-2022,24,213,123,705,102,249,124,8,4,7,2,16,0,0,1,1,0,1,Canada
9177,1983,Basic,Divorced,23689.0,1,1,23-12-2023,51,817,18,895,488,94,64,4,7,7,7,8,0,0,1,1,1,1,Uk
5575,1973,2N Cycle,Alone,84401.0,2,0,,10,165,256,611,36,16,243,0,9,1,4,12,0,0,1,0,1,1,Usa
1797,1964,Graduation,Widow,65727.0,2,2,22-03-2024,72,790,295,401,141,116,526,0,3,7,9,13,0,0,0,1,1,0,Usa
6859,1987,Graduation,Married,84401.0,0,2,,21,58,21,516,36,9,225,1,1,2,4,4,0,1,1,1,0,1,Canada
1627,1957,Graduation,Together,69882.0,0,0,,70,601,39,530,7,79,464,1,3,6,6,8,1,1,0,1,0,0,France
2325,1954,Master,Yolo,84401.0,2,0,,85,882,37,681,230,133,292,4,3,8,5,15,1,0,0,1,1,1,Canada
3891,1997,Phd,Widow,84401.0,1,1,08-11-2023,57,842,47,785,332,202,380,6,8,3,8,18,0,0,1,0,0,1,France
9611,1975,Phd,Married,66041.0,1,1,17-10-2024,39,923,182,253,396,115,165,6,9,5,6,6,0,0,1,1,1,0,Canada
9840,1967,2N Cycle,Together,106670.0,0,1,10-03-2021,88,503,74,120,295,219,217,3,5,8,2,11,0,1,1,0,0,0,Canada
1452,1955,2N Cycle,Single,52455.0,1,0,12-03-2022,33,705,208,31,106,252,274,3,9,4,4,1,0,1,1,0,1,1,Usa
9472,1986,2N Cycle,Widow,84401.0,2,2,07-02-2025,59,122,182,660,347,168,51,9,5,0,8,17,0,0,0,0,0,0,Canada
4498,1997,Basic,Widow,97664.0,0,2,17-01-2023,18,647,106,777,441,204,373,2,4,2,9,17,0,1,1,0,1,0,India
5486,1962,Graduation,Absurd,139326.0,2,1,,56,412,187,36,17,297,362,1,5,8,1,15,1,1,1,0,1,0,France
8573,1977,Master,Alone,84401.0,0,0,,92,138,263,688,312,247,566,2,0,2,0,10,1,0,0,0,0,0,India
9778,1954,Phd,Yolo,84401.0,0,2,02-04-2021,57,228,85,341,82,70,13,7,4,9,7,1,0,0,0,0,1,1,France
2951,1962,Master,Married,42253.0,0,1,03-06-2024,96,273,136,12,421,155,339,0,5,1,7,13,0,1,1,0,1,0,Canada
3101,1966,Graduation,Alone,84401.0,0,2,24-11-2020,76,438,94,182,287,101,538,3,7,3,1,3,1,1,0,0,1,1,Germany
2321,1999,Graduation,Absurd,84401.0,1,2,,48,561,244,656,469,12,88,6,3,4,7,6,0,1,1,0,0,1,India
1332,1989,Phd,Alone,84401.0,2,0,25-05-2023,42,909,89,264,193,270,40,4,4,6,4,1,0,1,1,1,1,1,India
6747,1994,Basic,Divorced,84401.0,2,0,20-08-2022,27,117,58,87,460,291,303,1,3,6,1,13,0,1,0,1,1,1,Canada
